0	2337
1	629
2	494
3	525
4	514
5	526
6	507
7	490
8	511
9	523
10	467
11	148
12	136
13	132
14	109
15	116
16	110
17	125
18	98
19	101
20	107
21	113
22	104
23	106
24	92
25	119
26	108
27	112
28	97
29	109
30	113
31	108
32	103
33	100
34	103
35	111
36	103
37	114
38	110
39	111
40	107
41	109
42	120
43	99
44	109
45	101
46	103
47	112
48	108
49	119
50	108
51	109
52	106
53	108
54	114
55	100
56	106
57	105
58	114
59	108
60	99
61	111
62	94
63	110
64	110
65	111
66	112
67	112
68	107
69	102
70	93
71	104
72	110
73	122
74	104
75	101
76	92
77	108
78	98
79	102
80	93
81	117
82	103
83	116
84	93
85	101
86	105
87	117
88	104
89	98
90	98
91	101
92	112
93	106
94	116
95	112
96	99
97	108
98	94
99	99
100	102
101	105
102	130
103	108
104	103
105	113
106	97
107	110
108	104
109	106
110	94
111	107
112	94
113	106
114	105
115	98
116	105
117	99
118	105
119	99
120	105
121	112
122	103
123	110
124	92
125	98
126	108
127	99
128	110
129	106
130	239
131	103
132	104
133	101
134	100
135	101
136	95
137	94
138	105
139	125
140	106
141	97
142	104
143	102
144	95
145	95
146	97
147	97
148	103
149	109
150	101
151	108
152	97
153	110
154	94
155	101
156	103
157	103
158	111
159	103
160	110
161	104
162	97
163	112
164	116
165	99
166	97
167	110
168	104
169	97
170	99
171	98
172	95
173	110
174	108
175	99
176	113
177	109
178	113
179	93
180	107
181	106
182	103
183	111
184	96
185	107
186	105
187	117
188	107
189	110
190	96
191	94
192	94
193	98
194	96
195	101
196	92
197	114
198	95
199	95
200	104
201	109
202	104
203	111
204	98
205	97
206	104
207	167
208	107
209	97
210	103
211	116
212	108
213	98
214	96
215	97
216	124
217	96
218	107
219	113
220	100
221	118
222	114
223	110
224	100
225	103
226	109
227	107
228	93
229	97
230	103
231	105
232	106
233	106
234	104
235	227
236	100
237	97
238	110
239	107
240	106
241	97
242	105
243	114
244	103
245	111
246	105
247	105
248	107
249	97
250	115
251	115
252	97
253	110
254	103
255	107
256	108
257	106
258	96
259	102
260	108
261	113
262	123
263	107
264	107
265	95
266	96
267	101
268	103
269	102
270	97
271	107
272	110
273	105
274	93
275	106
276	106
277	95
278	108
279	99
280	109
281	105
282	100
283	109
284	104
285	102
286	100
287	105
288	106
289	95
290	106
291	150
292	113
293	102
294	103
295	108
296	94
297	96
298	98
299	108
300	106
301	110
302	94
303	105
304	92
305	98
306	104
307	98
308	97
309	109
310	110
311	120
312	105
313	107
314	96
315	99
316	98
317	111
318	107
319	103
320	124
321	94
322	105
323	101
324	107
325	98
326	101
327	97
328	106
329	111
330	108
331	109
332	105
333	107
334	102
335	101
336	91
337	101
338	105
339	106
340	104
341	99
342	94
343	106
344	112
345	109
346	105
347	111
348	141
349	109
350	95
351	97
352	103
353	105
354	107
355	98
356	108
357	105
358	116
359	97
360	103
361	96
362	99
363	102
364	104
365	108
366	105
367	97
368	106
369	97
370	109
371	106
372	96
373	110
374	106
375	117
376	92
377	151
378	113
379	93
380	97
381	111
382	102
383	104
384	104
385	104
386	104
387	112
388	91
389	113
390	99
391	110
392	105
393	98
394	103
395	99
396	103
397	94
398	96
399	99
400	93
401	115
402	92
403	106
404	105
405	109
406	138
407	116
408	109
409	110
410	105
411	116
412	106
413	111
414	105
415	110
416	98
417	116
418	103
419	110
420	99
421	112
422	93
423	109
424	118
425	107
426	109
427	107
428	107
429	93
430	103
431	108
432	106
433	120
434	134
435	119
436	109
437	113
438	110
439	120
440	107
441	111
442	107
443	114
444	104
445	111
446	102
447	101
448	105
449	106
450	105
451	108
452	103
453	110
454	103
455	104
456	102
457	107
458	97
459	95
460	101
461	145
462	106
463	113
464	103
465	108
466	102
467	102
468	98
469	105
470	99
471	100
472	106
473	99
474	95
475	99
476	97
477	95
478	98
479	101
480	131
481	105
482	90
483	101
484	94
485	107
486	107
487	106
488	98
489	113
490	139
491	104
492	90
493	109
494	104
495	115
496	102
497	97
498	104
499	110
500	102
501	105
502	106
503	93
504	92
505	99
506	105
507	111
508	98
509	108
510	97
511	98
512	92
513	108
514	101
515	94
516	97
517	98
518	108
519	165
520	105
521	105
522	105
523	97
524	93
525	108
526	97
527	98
528	117
529	106
530	92
531	110
532	102
533	110
534	104
535	103
536	107
537	97
538	107
539	98
540	93
541	112
542	99
543	110
544	105
545	113
546	106
547	118
548	96
549	95
550	106
551	92
552	106
553	103
554	104
555	112
556	93
557	116
558	108
559	100
560	94
561	95
562	104
563	98
564	104
565	111
566	96
567	106
568	92
569	104
570	106
571	99
572	112
573	108
574	93
575	109
576	117
577	108
578	107
579	101
580	99
581	106
582	106
583	107
584	104
585	102
586	140
587	104
588	105
589	102
590	104
591	108
592	92
593	100
594	104
595	116
596	91
597	112
598	96
599	100
600	106
601	99
602	93
603	108
604	111
605	178
606	104
607	97
608	97
609	104
610	96
611	95
612	106
613	101
614	108
615	108
616	104
617	105
618	97
619	97
620	96
621	104
622	105
623	95
624	112
625	97
626	106
627	101
628	105
629	101
630	106
631	108
632	104
633	127
634	111
635	109
636	94
637	97
638	110
639	105
640	104
641	97
642	105
643	113
644	105
645	96
646	104
647	110
648	102
649	98
650	96
651	102
652	106
653	121
654	98
655	97
656	106
657	104
658	97
659	109
660	105
661	108
662	118
663	109
664	97
665	113
666	93
667	105
668	105
669	107
670	96
671	109
672	117
673	98
674	93
675	97
676	105
677	108
678	102
679	102
680	93
681	114
682	111
683	100
684	107
685	113
686	95
687	112
688	105
689	112
690	97
691	125
692	91
693	112
694	103
695	111
696	99
697	94
698	103
699	100
700	101
701	110
702	106
703	103
704	97
705	98
706	104
707	96
708	103
709	105
710	109
711	110
712	103
713	101
714	104
715	102
716	92
717	99
718	101
719	109
720	124
721	108
722	110
723	100
724	107
725	99
726	106
727	113
728	95
729	107
730	107
731	102
732	103
733	92
734	108
735	96
736	95
737	100
738	110
739	115
740	93
741	97
742	94
743	108
744	105
745	97
746	98
747	106
748	92
749	131
750	97
751	107
752	107
753	102
754	94
755	111
756	106
757	100
758	102
759	114
760	104
761	107
762	91
763	98
764	99
765	98
766	110
767	98
768	107
769	98
770	106
771	104
772	93
773	99
774	95
775	108
776	103
777	109
778	158
779	106
780	94
781	114
782	93
783	107
784	105
785	102
786	98
787	108
788	107
789	115
790	103
791	109
792	92
793	113
794	91
795	97
796	96
797	108
798	99
799	98
800	99
801	102
802	102
803	101
804	96
805	116
806	126
807	120
808	102
809	99
810	104
811	102
812	93
813	109
814	93
815	98
816	161
817	108
818	93
819	108
820	112
821	98
822	104
823	98
824	109
825	117
826	97
827	98
828	92
829	98
830	92
831	102
832	90
833	99
834	100
835	142
836	101
837	109
838	104
839	106
840	104
841	101
842	104
843	107
844	93
845	114
846	105
847	114
848	91
849	104
850	105
851	103
852	104
853	104
854	123
855	97
856	110
857	96
858	108
859	99
860	106
861	97
862	103
863	109
864	152
865	108
866	105
867	95
868	93
869	98
870	92
871	100
872	97
873	101
874	92
875	102
876	97
877	102
878	111
879	100
880	104
881	101
882	98
883	106
884	94
885	100
886	107
887	95
888	98
889	100
890	106
891	106
892	104
893	134
894	94
895	110
896	102
897	99
898	100
899	108
900	92
901	100
902	100
903	111
904	91
905	103
906	91
907	93
908	102
909	100
910	92
911	96
912	105
913	113
914	93
915	98
916	92
917	111
918	111
919	105
920	106
921	97
922	108
923	113
924	106
925	98
926	103
927	100
928	95
929	116
930	99
931	111
932	119
933	108
934	105
935	111
936	105
937	124
938	2503
939	337
940	155
941	109
942	106
943	108
944	119
945	113
946	112
947	112
948	105
949	113
950	105
951	101
952	116
953	147
954	120
955	104
956	111
957	109
958	104
959	110
960	105
961	108
962	121
963	116
964	107
965	108
966	105
967	107
968	106
969	104
970	104
971	110
972	112
973	106
974	103
975	111
976	104
977	109
978	105
979	109
980	106
981	112
982	123
983	115
984	117
985	111
986	108
987	108
988	111
989	114
990	107
991	114
992	104
993	104
994	111
995	116
996	105
997	107
998	113
999	116
